acc,avespotlen,num_chunks,gbases,chunk_size,chunk
ERR8263366,300,7,104.32900000000001,50000000,6
SRR23272285,300,10,141.28300000000002,50000000,9
ERR4298933,301,10,142.372,49833888,6
SRR18067605,272,5,66.093,55147059,1
SRR20075022,252,5,72.546,59523810,2
ERR9589344,300,6,76.81,50000000,4
ERR9973210,302,3,34.963,49668875,3
SRR10204416,300,13,187.505,50000000,6
ERR9606631,301,4,45.398,49833888,3
SRR12358616,250,3,33.404,60000000,2
SRR14879665,300,6,86.388,50000000,2
SRR28982162,300,5,68.791,50000000,1
SRR10312498,302,3,36.642,49668875,1
SRR8451839,302,7,104.114,49668875,5
ERR12160701,302,5,62.373000000000005,49668875,5
SRR9948795,300,3,41.907000000000004,50000000,1
SRR10051521,300,5,74.485,50000000,1
ERR3224602,300,3,37.278,50000000,1
ERR4592246,479,8,115.645,31315241,6
SRR3954447,300,4,52.389,50000000,3
SRR26046966,300,4,47.86,50000000,2
SRR12333072,294,4,48.058,51020409,3
ERR12161473,300,6,83.984,50000000,3
SRR28004143,300,11,156.026,50000000,9
ERR12541625,302,4,48.06,49668875,1
SRR10238606,520,9,120.386,28846154,7
ERR1883884,252,4,52.105000000000004,59523810,3
SRR10051527,300,6,80.96900000000001,50000000,5
SRR15172360,237,3,33.884,63291140,3
SRR18067431,237,5,69.402,63291140,5
SRR26075032,302,3,34.246,49668875,1
SRR28370467,301,5,68.07600000000001,49833888,3
SRR12113412,301,8,107.675,49833888,3
SRR15377930,302,5,65.444,49668875,1
SRR18067433,259,6,83.276,57915058,6
SRR17201898,300,3,41.87,50000000,1
ERR10503118,299,3,40.927,50167225,2
ERR8511592,301,9,121.997,49833888,3
SRR15910084,294,7,97.794,51020409,2
SRR15910069,293,8,107.855,51194540,6
DRR483933,302,12,169.921,49668875,6
SRR24887413,302,3,40.036,49668875,2
SRR15532677,302,11,162.654,49668875,10
ERR10921587,300,3,44.285000000000004,50000000,2
SRR28417442,302,5,62.861000000000004,49668875,1
SRR13720463,302,8,109.935,49668875,5
SRR12358627,250,3,38.816,60000000,3
SRR22098081,302,7,90.327,49668875,3
ERR3453828,149,6,89.997,100671141,5
SRR14092377,300,3,43.833,50000000,3
SRR11678612,302,3,43.672000000000004,49668875,1
SRR17827881,299,8,116.756,50167225,7
SRR23272282,300,7,102.062,50000000,1
SRR9008757,302,5,68.571,49668875,4
SRR12398548,252,5,60.461,59523810,5
SRR24010767,302,5,71.642,49668875,3
SRR18067304,247,7,98.621,60728745,7
SRR8426591,302,3,35.689,49668875,3
SRR26457504,302,5,68.941,49668875,3
ERR12651963,302,5,71.996,49668875,5
ERR2193293,302,4,55.263,49668875,2
SRR29283849,178,11,162.213,84269663,11
SRR28004155,300,11,163.663,50000000,7
SRR19749265,300,5,73.998,50000000,1
SRR14699971,261,3,33.613,57471265,1
SRR26718002,302,3,39.555,49668875,2
SRR31168923,302,3,37.553,49668875,2
ERR3150488,500,5,71.125,30000000,1
ERR1039457,302,3,34.775,49668875,2
ERR2179512,300,9,129.337,50000000,6
SRR11593520,300,8,111.233,50000000,4
SRR14092356,300,5,64.809,50000000,3
ERR12084907,300,5,60.079,50000000,2
SRR30757704,300,5,70.865,50000000,5
SRR15377959,302,4,59.387,49668875,1
SRR27200918,289,3,38.102000000000004,51903115,1
SRR15910077,295,8,108.76,50847458,4
SRR25400497,300,5,61.989000000000004,50000000,2
SRR13765540,300,4,53.846000000000004,50000000,1
ERR3444455,149,6,89.997,100671141,2
SRR17504028,302,3,30.885,49668875,2
SRR14292250,300,3,38.882,50000000,1
SRR5578721,302,5,69.504,49668875,2
SRR30952590,302,12,166.37,49668875,9
DRR374617,150,5,68.449,100000000,1
SRR26589678,300,5,60.906,50000000,4
SRR22405814,299,3,43.033,50167225,2
SRR24076199,19436,6,77.435,771764,1
SRR23272321,302,8,107.212,49668875,4
SRR25400497,300,5,61.989000000000004,50000000,4
SRR8693976,302,3,30.66,49668875,1
SRR24976444,300,4,46.635,50000000,1
SRR23595544,300,7,94.968,50000000,2
SRR30952574,302,7,104.94200000000001,49668875,5
SRR14887736,302,3,34.236000000000004,49668875,3
SRR29483059,300,6,86.07300000000001,50000000,1
ERR1726963,197,3,36.469,76142132,1
ERR2193291,302,4,52.707,49668875,4
SRR10145194,302,8,117.537,49668875,1
SRR15910073,295,8,112.686,50847458,6
ERR4691791,198,3,36.843,75757576,1
SRR12113385,302,9,120.441,49668875,9
SRR26192775,292,8,117.453,51369864,8
ERR4691787,193,3,37.107,77720208,2
SRR30347323,291,4,51.505,51546392,1
SRR22098095,302,9,125.804,49668875,7
SRR29932439,302,5,62.779,49668875,5
ERR2241895,302,3,32.206,49668875,1
SRR873597,300,5,74.62,50000000,2
SRR28004156,300,11,154.008,50000000,5
SRR12282708,302,3,32.883,49668875,1
SRR18067522,214,3,41.136,70093458,3
SRR26718051,302,4,51.575,49668875,3
ERR4234198,300,6,85.515,50000000,1
SRR26421366,302,6,85.209,49668875,6
SRR23617222,291,4,49.695,51546392,1
SRR11119766,302,5,70.194,49668875,4
SRR6760781,194,3,37.873,77319588,1
ERR10101799,150,7,98.153,100000000,2
DRR374618,151,11,153.595,99337749,5
ERR3772643,250,3,36.493,60000000,1
SRR5259504,187,3,42.369,80213904,2
SRR18653130,300,9,125.413,50000000,6
SRR22387776,302,3,38.216,49668875,1
SRR23272275,300,7,100.75,50000000,2
SRR26075019,302,3,38.467,49668875,1
SRR15145663,302,6,89.732,49668875,3
ERR13195585,288,3,32.424,52083334,3
ERR3200806,481,5,62.432,31185032,5
SRR18067477,217,4,48.955,69124424,1
SRR22405823,299,3,34.887,50167225,3
SRR17827858,299,7,102.408,50167225,5
ERR1883883,252,4,51.379,59523810,4
ERR3589577,200,3,35.209,75000000,3
SRR16643272,200,3,44.485,75000000,3
SRR24705142,292,3,34.294000000000004,51369864,2
SRR28520282,302,7,91.746,49668875,4
SRR14308234,302,4,52.029,49668875,3
SRR28961227,302,6,81.498,49668875,2
SRR28520275,302,6,81.34100000000001,49668875,1
SRR30757722,300,7,95.287,50000000,7
ERR5094901,280,4,45.543,53571429,3
ERR4998608,302,5,71.71300000000001,49668875,1
SRR28093312,301,6,81.464,49833888,3
ERR4832243,302,3,30.743000000000002,49668875,2
SRR23978762,302,3,37.573,49668875,2
SRR29270207,302,3,33.796,49668875,1
SRR18067431,237,5,69.402,63291140,3
SRR26717981,302,3,43.245,49668875,1
ERR12319601,297,13,192.072,50505051,2
SRR2917898,202,3,31.88,74257426,1
SRR14092366,300,5,68.946,50000000,1
SRR3314796,251,8,116.039,59760957,8
SRR23272334,300,7,102.391,50000000,4
SRR29932557,302,4,52.597,49668875,1
ERR10503285,296,4,45.194,50675676,3
SRR5578721,302,5,69.504,49668875,1
SRR25400504,300,5,64.365,50000000,5
ERR9606775,301,3,32.832,49833888,1
ERR12651986,302,3,43.134,49668875,2
SRR22141085,302,3,31.822,49668875,1
SRR13318519,302,4,53.13,49668875,1
SRR17827861,299,7,101.127,50167225,7
SRR12640491,297,4,54.363,50505051,4
SRR14689487,302,4,52.131,49668875,3
ERR1726661,196,3,38.745,76530613,2
SRR9901740,300,6,80.18900000000001,50000000,6
SRR5581333,302,3,41.031,49668875,3
SRR18067304,247,7,98.621,60728745,4
SRR18112698,300,11,163.133,50000000,10
SRR6266568,302,3,34.199,49668875,1
SRR10244963,299,4,48.009,50167225,3
SRR23946047,302,6,88.85300000000001,49668875,5
SRR8441130,302,3,34.376,49668875,3
SRR26114015,302,4,56.266,49668875,2
SRR22098123,302,9,121.708,49668875,7
SRR13318519,302,4,53.13,49668875,3
SRR8144089,302,4,57.962,49668875,1
SRR27128292,300,5,74.145,50000000,3
ERR10048380,300,8,105.251,50000000,5
SRR27128218,302,3,43.866,49668875,3
SRR27584575,302,4,51.556000000000004,49668875,2
ERR6862846,299,7,103.45,50167225,4
SRR11435095,280,3,36.769,53571429,1
SRR27730816,300,3,32.381,50000000,1
SRR24079690,302,4,53.522,49668875,1
SRR10917582,302,9,122.69,49668875,8
SRR8451838,302,7,104.21900000000001,49668875,7
SRR24125245,300,4,47.219,50000000,4
SRR28982169,300,11,155.218,50000000,3
SRR15910081,295,7,93.89,50847458,6
ERR7437641,294,3,35.09,51020409,2
SRR27334093,299,4,50.194,50167225,4
SRR5248466,300,5,61.716,50000000,4
SRR30417840,300,4,48.022,50000000,3
SRR30757754,300,7,98.572,50000000,7
SRR5451585,302,4,58.879,49668875,3
ERR9973196,302,4,55.228,49668875,1
SRR30347327,293,3,36.805,51194540,3
ERR5859554,282,5,69.391,53191490,3
SRR23867505,302,7,91.092,49668875,7
SRR2179954,202,4,53.614000000000004,74257426,4
ERR3974433,302,5,65.377,49668875,3
SRR23272285,300,10,141.28300000000002,50000000,7
SRR18067234,253,4,57.974000000000004,59288538,2
SRR22580803,302,3,30.004,49668875,2
SRR22824308,300,4,52.724000000000004,50000000,1
SRR23823861,302,3,41.627,49668875,3
SRR10193378,501,7,95.301,29940120,2
ERR12084912,300,5,66.612,50000000,2
ERR6862846,299,7,103.45,50167225,2
SRR14689483,302,4,50.527,49668875,4
SRR28961085,302,6,80.556,49668875,1
SRR27730806,300,3,31.080000000000002,50000000,2
ERR11443744,300,5,63.576,50000000,1
ERR4369831,302,3,33.093,49668875,1
ERR3143228,300,3,40.296,50000000,1
SRR23272282,300,7,102.062,50000000,3
ERR8262042,300,5,65.726,50000000,1
SRR24908163,298,7,98.73100000000001,50335571,1
SRR30757748,300,4,53.769,50000000,4
SRR5788071,300,7,97.143,50000000,6
SRR25400510,300,5,65.264,50000000,5
SRR12951267,302,5,65.66,49668875,1
SRR26411291,300,5,64.794,50000000,5
ERR10048380,300,8,105.251,50000000,8
SRR28520269,302,9,128.667,49668875,8
SRR16915454,298,5,66.38,50335571,3
SRR19514070,299,11,152.931,50167225,4
SRR29483033,300,6,87.491,50000000,1
SRR27730816,300,3,32.381,50000000,2
SRR23287138,302,7,94.24,49668875,6
SRR12358627,250,3,38.816,60000000,1
SRR16915468,298,4,58.567,50335571,2
SRR30563924,302,5,73.694,49668875,5
SRR30757730,300,6,77.866,50000000,3
ERR12143005,302,3,30.191,49668875,3
SRR14879646,300,8,119.671,50000000,2
SRR11566662,302,6,75.629,49668875,4
ERR7437641,294,3,35.09,51020409,3
SRR21163443,300,3,30.383,50000000,3
SRR11638334,302,3,37.87,49668875,1
SRR23274491,300,8,106.108,50000000,4
SRR13427717,200,4,48.829,75000000,3
SRR28961227,302,6,81.498,49668875,3
SRR14699987,300,9,121.14,50000000,7
SRR26457512,302,4,50.612,49668875,3
SRR21998750,202,4,54.796,74257426,2
SRR18067580,235,4,49.347,63829788,4
SRR19603273,302,3,33.404,49668875,2
SRR24041378,294,3,35.82,51020409,2
ERR12725708,302,7,104.898,49668875,7
SRR26114376,302,3,36.925000000000004,49668875,1
SRR27128305,302,4,52.85,49668875,3
SRR10393135,302,4,45.514,49668875,3
SRR8695232,302,3,31.650000000000002,49668875,3
ERR2179512,300,9,129.337,50000000,9
SRR30169983,302,3,37.276,49668875,2
SRR26589679,300,5,64.19500000000001,50000000,2
SRR15377921,302,4,50.866,49668875,3
SRR23272277,300,9,124.227,50000000,6
ERR9606663,301,4,52.097,49833888,4
ERR10493314,118,4,54.666000000000004,127118645,3
SRR30952574,302,7,104.94200000000001,49668875,1
SRR5460459,302,4,52.812,49668875,3
SRR7464533,302,3,31.919,49668875,1
SRR30757682,300,3,38.411,50000000,3
SRR22746133,500,3,39.715,30000000,2
SRR16915457,298,3,41.813,50335571,1
SRR14879665,300,6,86.388,50000000,3
ERR3761212,300,7,91.105,50000000,4
ERR1726718,195,3,39.82,76923077,2
SRR19040531,302,5,72.357,49668875,3
SRR27128235,302,3,39.174,49668875,3
SRR23946047,302,6,88.85300000000001,49668875,1
SRR23272282,300,7,102.062,50000000,7
ERR12059485,297,3,41.604,50505051,2
SRR23274236,302,5,64.82300000000001,49668875,5
SRR26718047,302,5,65.24,49668875,1
SRR8426589,302,3,36.118,49668875,3
SRR17827834,299,8,111.22800000000001,50167225,4
ERR3641953,302,8,114.423,49668875,1
ERR10921674,300,4,46.768,50000000,1
SRR23274490,300,7,104.424,50000000,1
DRR582267,295,6,77.915,50847458,5
SRR26545440,309,8,108.919,48543690,6
SRR28961217,302,6,87.013,49668875,3
SRR26192774,289,3,39.841,51903115,1
SRR12358621,250,3,39.731,60000000,1
SRR27128122,300,3,44.759,50000000,3
SRR26457790,302,5,66.602,49668875,3
SRR17827897,295,7,102.881,50847458,2
SRR12529284,300,3,36.056,50000000,2
SRR26879390,252,11,155.548,59523810,3
ERR5192579,302,8,108.789,49668875,4
SRR12358626,250,3,41.556,60000000,3
SRR23285958,300,3,36.64,50000000,3
SRR15648690,300,7,104.85300000000001,50000000,7
ERR11205110,302,4,53.818,49668875,2
SRR9651506,302,6,76.107,49668875,6
SRR28359759,302,4,47.339,49668875,3
SRR32120247,300,3,31.834,50000000,3
SRR26458188,302,5,71.861,49668875,4
ERR10921463,301,4,50.622,49833888,1
SRR873597,300,5,74.62,50000000,4
SRR17827939,299,8,106.299,50167225,3
SRR19514069,299,12,177.286,50167225,12
SRR18067609,256,7,92.555,58593750,7
SRR12358616,250,3,33.404,60000000,3
SRR23162951,302,3,33.871,49668875,1
ERR10503228,299,4,54.649,50167225,3
SRR25057010,302,3,32.480000000000004,49668875,3
SRR16555217,300,5,66.616,50000000,5
SRR12113386,302,8,116.977,49668875,1
SRR23287130,302,3,38.552,49668875,3
SRR30952564,302,5,66.545,49668875,3
SRR28417441,302,6,81.895,49668875,6
SRR21863505,302,3,35.35,49668875,2
ERR2762179,197,3,44.657000000000004,76142132,2
SRR30197791,300,4,49.785000000000004,50000000,4
ERR3641953,302,8,114.423,49668875,4
SRR30757696,300,6,87.808,50000000,2
SRR8556265,302,8,106.70100000000001,49668875,2
SRR23272262,300,10,149.473,50000000,7
ERR10101804,297,5,70.184,50505051,4
SRR24976271,300,4,46.864000000000004,50000000,3
SRR18067458,253,7,97.21600000000001,59288538,5
SRR9219376,302,3,30.2,49668875,2
SRR18067465,223,6,77.238,67264574,6
SRR13892604,300,5,66.365,50000000,4
SRR23595544,300,7,94.968,50000000,6
SRR5451739,302,4,57.300000000000004,49668875,4
ERR4592243,492,10,141.986,30487805,2
SRR30757748,300,4,53.769,50000000,1
ERR3150492,502,3,30.174,29880479,3
ERR10921434,301,5,70.634,49833888,2
SRR7186521,300,4,54.366,50000000,3
SRR8862897,302,7,96.235,49668875,5
SRR3405394,302,7,92.382,49668875,4
SRR17968110,300,3,32.689,50000000,2
SRR30952578,302,8,110.2,49668875,2
SRR873595,300,5,67.389,50000000,1
SRR6942528,502,9,121.539,29880479,5
SRR19440602,302,4,56.387,49668875,2
SRR5581494,302,3,41.125,49668875,2
ERR12726939,300,6,82.62,50000000,1
ERR9287620,300,6,78.583,50000000,6
SRR26046821,300,4,48.616,50000000,2
SRR27069940,300,10,147.615,50000000,9
SRR12952822,302,5,74.035,49668875,5
DRR483935,302,11,150.27,49668875,2
SRR22388186,302,3,31.824,49668875,2
SRR18067291,236,4,58.779,63559323,4
SRR26348422,300,5,63.776,50000000,1
SRR7186542,300,4,56.557,50000000,1
ERR10048410,300,7,97.991,50000000,2
SRR13720463,302,8,109.935,49668875,1
ERR10048410,300,7,97.991,50000000,4
SRR490148,300,8,119.334,50000000,3
SRR6787519,300,13,182.786,50000000,12
SRR15910067,295,8,106.161,50847458,8
SRR15145666,302,9,131.122,49668875,6
SRR22198299,302,4,52.800000000000004,49668875,4
SRR13921777,250,4,47.843,60000000,4
SRR22388062,302,3,31.568,49668875,1
SRR21418661,290,4,59.918,51724138,1
SRR18067433,259,6,83.276,57915058,4
SRR22103702,296,14,195.353,50675676,8
SRR30952576,302,9,134.221,49668875,6
ERR13063755,202,4,53.946,74257426,1
SRR26424700,302,5,70.633,49668875,1
SRR26424700,302,5,70.633,49668875,5
SRR11195290,284,8,108.757,52816902,8
SRR873606,300,5,69.645,50000000,5
SRR22387776,302,3,38.216,49668875,3
ERR8052849,299,3,38.214,50167225,2
SRR5439747,500,3,30.666,30000000,3
SRR20075022,252,5,72.546,59523810,3
SRR6788424,300,12,166.047,50000000,12
SRR27708484,302,3,32.138,49668875,3
ERR4691713,196,3,31.751,76530613,3
SRR17827846,299,8,116.218,50167225,7
SRR14878424,302,10,135.132,49668875,7
SRR11195278,264,6,78.19200000000001,56818182,3
SRR17827850,299,10,136.318,50167225,2
SRR28359763,302,5,70.167,49668875,1
SRR22462903,302,3,39.916000000000004,49668875,3
SRR31127826,300,3,33.184,50000000,3
SRR23959446,302,3,30.769000000000002,49668875,2
ERR3997376,300,4,56.434000000000005,50000000,1
SRR9915574,500,3,30.205000000000002,30000000,1
SRR8451840,302,7,96.927,49668875,6
SRR5371493,299,4,49.15,50167225,2
SRR25119225,301,10,140.68800000000002,49833888,3
ERR9287617,300,5,71.06,50000000,3
SRR31155649,300,6,85.223,50000000,1
SRR6788424,300,12,166.047,50000000,2
SRR24076199,19436,6,77.435,771764,6
ERR2762113,198,3,44.028,75757576,2
SRR25400506,300,5,71.857,50000000,1
SRR5678815,300,3,32.298,50000000,3
SRR31656009,302,4,53.017,49668875,1
SRR8062339,300,3,42.126,50000000,3
ERR3415696,149,6,89.997,100671141,6
SRR29280739,302,3,41.192,49668875,1
ERR12177238,299,4,49.786,50167225,2
SRR15182419,300,6,83.854,50000000,5
SRR26192774,289,3,39.841,51903115,2
SRR12113384,302,7,90.405,49668875,2
SRR31168920,302,3,31.017,49668875,3
SRR30952580,302,8,109.411,49668875,1
SRR27730040,300,3,40.346000000000004,50000000,1
SRR14879646,300,8,119.671,50000000,1
ERR10101411,149,5,65.915,100671141,4
ERR1726597,190,3,33.39,78947369,3
SRR24908230,297,3,41.295,50505051,2
SRR29217023,300,7,94.991,50000000,4
SRR30347315,294,3,41.683,51020409,3
SRR13326506,300,6,80.559,50000000,6
SRR8144079,302,5,62.429,49668875,4
SRR26457461,302,5,74.368,49668875,4
ERR10048377,300,6,84.895,50000000,1
SRR8451814,302,7,94.655,49668875,7
SRR11195277,263,6,88.318,57034221,3
SRR24976269,300,4,51.638,50000000,1
SRR23617302,289,5,69.422,51903115,3
SRR490127,300,9,123.044,50000000,4
SRR30025197,299,3,33.119,50167225,2
SRR24085922,300,3,32.695,50000000,1
SRR29483032,300,7,91.486,50000000,3
SRR11609031,302,9,129.868,49668875,1
ERR8050696,300,10,144.324,50000000,6
ERR10921457,301,3,40.711,49833888,1
SRR25919503,301,4,57.625,49833888,4
SRR31781685,302,6,77.84,49668875,1
SRR28004156,300,11,154.008,50000000,7
SRR3195489,300,4,48.384,50000000,3
SRR7094833,302,4,46.587,49668875,3
ERR10101728,300,6,75.381,50000000,6
ERR3761211,300,6,82.89,50000000,5
ERR4691723,196,3,40.529,76530613,2
SRR22098106,302,10,141.177,49668875,5
SRR31012010,302,6,75.433,49668875,3
SRR6788424,300,12,166.047,50000000,5
SRR8543849,302,5,73.856,49668875,4
ERR12319601,297,13,192.072,50505051,4
SRR21418947,300,6,77.287,50000000,3
ERR9598523,300,4,56.660000000000004,50000000,2
SRR27128237,300,4,50.103,50000000,2
SRR11566451,302,4,59.447,49668875,3
SRR7010047,302,5,64.83,49668875,4
SRR15910069,293,8,107.855,51194540,8
ERR4234198,300,6,85.515,50000000,5
ERR6862852,298,7,92.358,50335571,2
SRR8556265,302,8,106.70100000000001,49668875,7
SRR14630334,277,8,110.718,54151625,8
SRR20075022,252,5,72.546,59523810,4
SRR7507850,300,3,38.404,50000000,2
SRR4449258,250,11,158.635,60000000,11
ERR10503232,299,3,43.642,50167225,2
SRR18067366,264,5,62.648,56818182,3
SRR26411291,300,5,64.794,50000000,2
ERR12177224,299,5,60.95,50167225,3
SRR24976269,300,4,51.638,50000000,4
ERR599217,188,3,33.196,79787235,2
ERR1884133,152,4,53.183,98684211,3
SRR22098079,302,9,121.269,49668875,3
SRR27584663,302,5,67.006,49668875,1
SRR13892586,300,5,63.082,50000000,2
SRR30952572,302,8,113.667,49668875,8
SRR14690711,300,5,73.042,50000000,1
SRR23274245,302,8,105.71000000000001,49668875,8
ERR635998,202,3,30.902,74257426,3
SRR23272323,300,8,111.51,50000000,4
SRR24676580,300,5,60.069,50000000,1
SRR26192775,292,8,117.453,51369864,2
SRR19174373,300,4,59.944,50000000,4
ERR11281709,502,3,32.384,29880479,2
SRR8676590,302,3,34.684,49668875,2
SRR18067609,256,7,92.555,58593750,2
SRR15182417,300,7,94.272,50000000,7
SRR9661247,302,5,66.514,49668875,2
ERR12084937,300,3,41.476,50000000,3
ERR599220,199,3,32.082,75376885,2
SRR23287139,300,9,131.465,50000000,1
SRR11241202,300,9,121.14,50000000,6
SRR25638222,299,3,38.511,50167225,1
SRR23617167,291,4,53.452,51546392,1
SRR23272319,300,7,101.925,50000000,5
SRR11195278,264,6,78.19200000000001,56818182,5
SRR14194058,300,3,31.865000000000002,50000000,3
SRR29932441,302,7,93.94800000000001,49668875,7
SRR7008391,302,3,35.873,49668875,3
SRR8451837,302,7,96.346,49668875,1
SRR31656001,302,5,64.975,49668875,3
SRR9617604,302,5,66.783,49668875,2
SRR5451719,302,4,51.648,49668875,1
SRR5819384,302,3,30.682000000000002,49668875,2
ERR7738630,273,3,33.074,54945055,1
ERR10503161,298,3,44.218,50335571,2
SRR20439974,258,3,43.527,58139535,2
SRR32210698,300,7,90.396,50000000,1
ERR1883883,252,4,51.379,59523810,3
SRR6049666,302,4,56.905,49668875,2
SRR18067390,242,5,72.09400000000001,61983472,3
SRR23300979,293,6,77.405,51194540,4
SRR19604654,302,3,43.863,49668875,1
SRR17827847,299,8,114.799,50167225,8
ERR10492703,301,3,41.682,49833888,3
SRR30757737,300,6,80.843,50000000,2
SRR30025197,299,3,33.119,50167225,1
SRR26701721,302,3,32.198,49668875,3
SRR12113390,301,9,131.57,49833888,2
SRR490147,300,7,91.982,50000000,5
ERR8507467,300,3,30.182000000000002,50000000,2
SRR30757716,300,7,103.149,50000000,2
SRR496400,300,4,52.341,50000000,4
ERR11829916,302,9,124.732,49668875,7
SRR23287144,300,7,101.444,50000000,7
ERR10048370,300,8,105.03,50000000,5
SRR30952581,302,9,126.318,49668875,7
ERR14173857,300,3,39.248,50000000,2
SRR23595538,299,6,78.683,50167225,3
SRR17827909,299,8,113.77,50167225,8
SRR22098086,302,8,118.336,49668875,5
SRR15145666,302,9,131.122,49668875,5
SRR23946008,302,9,127.07600000000001,49668875,6
ERR9606625,301,4,48.276,49833888,3
SRR18572990,300,3,36.653,50000000,2
SRR22098086,302,8,118.336,49668875,3
SRR30757683,300,3,30.854,50000000,2
SRR17827915,299,8,116.193,50167225,4
ERR10921238,301,3,40.878,49833888,1
SRR15144438,300,9,126.583,50000000,5
SRR28520275,302,6,81.34100000000001,49668875,4
SRR32210694,300,5,68.22200000000001,50000000,4
SRR14092360,300,4,59.216,50000000,2
SRR22163826,279,7,103.875,53763441,2
SRR12113412,301,8,107.675,49833888,1
SRR22388229,302,3,35.219,49668875,3
SRR29605747,302,6,83.46900000000001,49668875,1
SRR22387805,302,3,31.427,49668875,2
SRR31012010,302,6,75.433,49668875,4
SRR24307785,302,4,58.229,49668875,1
ERR10921444,301,4,45.614000000000004,49833888,2
ERR12177209,300,3,41.252,50000000,1
SRR26065838,300,3,36.917,50000000,3
SRR26421365,302,7,91.156,49668875,1
SRR22198346,302,4,54.314,49668875,4
SRR21116739,302,10,142.27100000000002,49668875,10
SRR12692950,302,4,50.752,49668875,3
ERR3150489,500,5,70.699,30000000,5
ERR4670284,302,11,150.345,49668875,8
